X_Position,Z_Line,Z_Sine,Z_Triangle
15.9519038076152,7.39278557114228,3.31078301816671,7.42885771543086
15.9919839679359,7.39879759519038,3.24889069454142,7.40480961923848
16.0320641282565,7.40480961923848,3.18810884631179,7.38076152304609
16.0721442885772,7.41082164328657,3.12847601861417,7.35671342685371
16.1122244488978,7.41683366733467,3.07003002792738,7.33266533066132
16.1523046092184,7.42284569138276,3.01280793809112,7.30861723446894
16.1923847695391,7.42885771543086,2.9568460368018,7.28456913827655
16.2324649298597,7.43486973947896,2.90217981260049,7.26052104208417
16.2725450901804,7.44088176352705,2.84884393236762,7.23647294589178
16.312625250501,7.44689378757515,2.79687221933887,7.2124248496994
16.3527054108216,7.45290581162325,2.7462976316559,7.18837675350701
16.3927855711423,7.45891783567134,2.69715224146585,7.16432865731463
16.4328657314629,7.46492985971944,2.64946721458253,7.14028056112225
16.4729458917836,7.47094188376754,2.60327279072255,7.11623246492986
16.5130260521042,7.47695390781563,2.55859826432852,7.09218436873747
16.5531062124249,7.48296593186373,2.51547196599195,7.06813627254509
16.5931863727455,7.48897795591182,2.47392124448714,7.04408817635271
16.6332665330661,7.49498997995992,2.4339724494279,7.02004008016032
16.6733466933868,7.50100200400802,2.39565091455773,6.99599198396794
16.7134268537074,7.50701402805611,2.35898094168432,6.97194388777555
16.7535070140281,7.51302605210421,2.32398578526843,6.94789579158317
16.7935871743487,7.5190380761523,2.29068763767697,6.92384769539078
16.8336673346693,7.5250501002004,2.25910761510952,6.8997995991984
16.87374749499,7.5310621242485,2.22926574420746,6.87575150300601
16.9138276553106,7.53707414829659,2.20118094935392,6.85170340681363
16.9539078156313,7.54308617234469,2.17487104067278,6.82765531062124
